Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 1 [0/49000 (0%)]	Train Loss: 2.655158	Val Loss: 2.436002	Val Acc: 9.375
Train Epoch: 4 [39680/49000 (81%)]	Train Loss: 1.184036	Val Loss: 1.213594	Val Acc: 56.40625
Train Epoch: 4 [40960/49000 (84%)]	Train Loss: 1.131327	Val Loss: 1.225161	Val Acc: 56.09375
Train Epoch: 4 [42240/49000 (86%)]	Train Loss: 1.230305	Val Loss: 1.171731	Val Acc: 57.03125
Train Epoch: 4 [43520/49000 (89%)]	Train Loss: 1.087321	Val Loss: 1.226379	Val Acc: 57.03125
Train Epoch: 4 [44800/49000 (91%)]	Train Loss: 1.040055	Val Loss: 1.239612	Val Acc: 55.625
Train Epoch: 4 [46080/49000 (94%)]	Train Loss: 1.184707	Val Loss: 1.184351	Val Acc: 59.0625
Train Epoch: 4 [47360/49000 (97%)]	Train Loss: 1.247550	Val Loss: 1.213260	Val Acc: 58.28125
Train Epoch: 4 [48640/49000 (99%)]	Train Loss: 1.448725	Val Loss: 1.212053	Val Acc: 56.40625
Train Epoch: 5 [0/49000 (0%)]	Train Loss: 2.549006	Val Loss: 1.220017	Val Acc: 57.03125
Train Epoch: 5 [1280/49000 (3%)]	Train Loss: 1.205425	Val Loss: 1.295883	Val Acc: 56.40625
Train Epoch: 5 [2560/49000 (5%)]	Train Loss: 1.263603	Val Loss: 1.227851	Val Acc: 56.40625
Train Epoch: 5 [3840/49000 (8%)]	Train Loss: 1.132635	Val Loss: 1.220013	Val Acc: 58.28125
Train Epoch: 5 [5120/49000 (10%)]	Train Loss: 1.233039	Val Loss: 1.208705	Val Acc: 59.375
Train Epoch: 5 [6400/49000 (13%)]	Train Loss: 1.268180	Val Loss: 1.221967	Val Acc: 56.25
Train Epoch: 5 [7680/49000 (16%)]	Train Loss: 1.062401	Val Loss: 1.217422	Val Acc: 56.09375
Train Epoch: 5 [8960/49000 (18%)]	Train Loss: 1.123493	Val Loss: 1.219795	Val Acc: 57.96875
Train Epoch: 5 [10240/49000 (21%)]	Train Loss: 1.274300	Val Loss: 1.209002	Val Acc: 59.6875
Train Epoch: 5 [11520/49000 (23%)]	Train Loss: 1.196232	Val Loss: 1.227574	Val Acc: 58.125
Train Epoch: 5 [12800/49000 (26%)]	Train Loss: 1.240463	Val Loss: 1.204944	Val Acc: 58.28125
Train Epoch: 5 [14080/49000 (29%)]	Train Loss: 1.192598	Val Loss: 1.239685	Val Acc: 58.125
Train Epoch: 5 [15360/49000 (31%)]	Train Loss: 1.154586	Val Loss: 1.228509	Val Acc: 57.03125
Train Epoch: 5 [16640/49000 (34%)]	Train Loss: 1.231182	Val Loss: 1.206712	Val Acc: 59.0625
Train Epoch: 5 [17920/49000 (37%)]	Train Loss: 1.216690	Val Loss: 1.205673	Val Acc: 59.375
Train Epoch: 5 [19200/49000 (39%)]	Train Loss: 1.233110	Val Loss: 1.178128	Val Acc: 59.53125
Train Epoch: 5 [20480/49000 (42%)]	Train Loss: 1.271868	Val Loss: 1.221267	Val Acc: 58.4375
Train Epoch: 5 [21760/49000 (44%)]	Train Loss: 1.186559	Val Loss: 1.215310	Val Acc: 58.125
Train Epoch: 5 [23040/49000 (47%)]	Train Loss: 1.219961	Val Loss: 1.175065	Val Acc: 60.78125
Train Epoch: 5 [24320/49000 (50%)]	Train Loss: 1.126115	Val Loss: 1.195345	Val Acc: 57.5
Train Epoch: 5 [25600/49000 (52%)]	Train Loss: 1.236514	Val Loss: 1.174600	Val Acc: 59.375
Train Epoch: 5 [26880/49000 (55%)]	Train Loss: 1.203152	Val Loss: 1.238689	Val Acc: 56.71875
Train Epoch: 5 [28160/49000 (57%)]	Train Loss: 1.198184	Val Loss: 1.200678	Val Acc: 56.875
Train Epoch: 5 [29440/49000 (60%)]	Train Loss: 1.150215	Val Loss: 1.168134	Val Acc: 59.21875
Train Epoch: 5 [30720/49000 (63%)]	Train Loss: 1.332537	Val Loss: 1.231591	Val Acc: 57.1875
Train Epoch: 5 [32000/49000 (65%)]	Train Loss: 1.036354	Val Loss: 1.175852	Val Acc: 59.84375
Train Epoch: 5 [33280/49000 (68%)]	Train Loss: 1.215799	Val Loss: 1.218680	Val Acc: 57.34375
Train Epoch: 5 [34560/49000 (70%)]	Train Loss: 1.282280	Val Loss: 1.217787	Val Acc: 58.28125
Train Epoch: 5 [35840/49000 (73%)]	Train Loss: 1.331354	Val Loss: 1.187361	Val Acc: 59.6875
Train Epoch: 5 [37120/49000 (76%)]	Train Loss: 1.249931	Val Loss: 1.168853	Val Acc: 59.53125
Train Epoch: 5 [38400/49000 (78%)]	Train Loss: 1.166662	Val Loss: 1.172168	Val Acc: 59.84375
Train Epoch: 5 [39680/49000 (81%)]	Train Loss: 1.232670	Val Loss: 1.199047	Val Acc: 57.8125
Train Epoch: 5 [40960/49000 (84%)]	Train Loss: 1.135482	Val Loss: 1.181280	Val Acc: 58.59375
Train Epoch: 5 [42240/49000 (86%)]	Train Loss: 1.068050	Val Loss: 1.201211	Val Acc: 57.96875
Train Epoch: 5 [43520/49000 (89%)]	Train Loss: 1.182203	Val Loss: 1.184478	Val Acc: 60.3125
Train Epoch: 5 [44800/49000 (91%)]	Train Loss: 1.186713	Val Loss: 1.110334	Val Acc: 59.0625
Train Epoch: 5 [46080/49000 (94%)]	Train Loss: 1.106638	Val Loss: 1.165772	Val Acc: 61.40625
Train Epoch: 5 [47360/49000 (97%)]	Train Loss: 1.224795	Val Loss: 1.178899	Val Acc: 59.0625
Train Epoch: 5 [48640/49000 (99%)]	Train Loss: 1.331662	Val Loss: 1.167590	Val Acc: 60.3125
Train Epoch: 6 [0/49000 (0%)]	Train Loss: 2.217321	Val Loss: 1.203749	Val Acc: 58.125
Train Epoch: 6 [1280/49000 (3%)]	Train Loss: 1.141567	Val Loss: 1.184996	Val Acc: 60.3125
Train Epoch: 6 [2560/49000 (5%)]	Train Loss: 1.219258	Val Loss: 1.204083	Val Acc: 57.5
Train Epoch: 6 [3840/49000 (8%)]	Train Loss: 1.307778	Val Loss: 1.210272	Val Acc: 55.46875
Train Epoch: 6 [5120/49000 (10%)]	Train Loss: 1.125804	Val Loss: 1.215171	Val Acc: 56.5625
Train Epoch: 6 [6400/49000 (13%)]	Train Loss: 1.303003	Val Loss: 1.168350	Val Acc: 60.3125
Train Epoch: 6 [7680/49000 (16%)]	Train Loss: 1.162857	Val Loss: 1.247815	Val Acc: 56.40625
Train Epoch: 6 [8960/49000 (18%)]	Train Loss: 1.254904	Val Loss: 1.242557	Val Acc: 56.875
Train Epoch: 6 [10240/49000 (21%)]	Train Loss: 1.289664	Val Loss: 1.175535	Val Acc: 57.5
Train Epoch: 6 [11520/49000 (23%)]	Train Loss: 1.042585	Val Loss: 1.223464	Val Acc: 57.65625
Train Epoch: 6 [12800/49000 (26%)]	Train Loss: 1.193980	Val Loss: 1.224008	Val Acc: 56.40625
Train Epoch: 6 [14080/49000 (29%)]	Train Loss: 1.239832	Val Loss: 1.208741	Val Acc: 57.96875
Train Epoch: 6 [15360/49000 (31%)]	Train Loss: 1.131307	Val Loss: 1.183008	Val Acc: 57.8125
Train Epoch: 6 [16640/49000 (34%)]	Train Loss: 1.288269	Val Loss: 1.215431	Val Acc: 56.875
Train Epoch: 6 [17920/49000 (37%)]	Train Loss: 1.111887	Val Loss: 1.191825	Val Acc: 59.84375
Train Epoch: 6 [19200/49000 (39%)]	Train Loss: 1.113575	Val Loss: 1.216748	Val Acc: 57.1875
Train Epoch: 6 [20480/49000 (42%)]	Train Loss: 1.162264	Val Loss: 1.210050	Val Acc: 58.28125
Train Epoch: 6 [21760/49000 (44%)]	Train Loss: 1.139643	Val Loss: 1.166807	Val Acc: 58.28125
Train Epoch: 6 [23040/49000 (47%)]	Train Loss: 1.235080	Val Loss: 1.172509	Val Acc: 57.8125
Train Epoch: 6 [24320/49000 (50%)]	Train Loss: 1.332869	Val Loss: 1.184923	Val Acc: 59.21875
Train Epoch: 6 [25600/49000 (52%)]	Train Loss: 1.184750	Val Loss: 1.193300	Val Acc: 58.4375
Train Epoch: 6 [26880/49000 (55%)]	Train Loss: 1.209370	Val Loss: 1.235738	Val Acc: 59.0625
Train Epoch: 6 [28160/49000 (57%)]	Train Loss: 1.348888	Val Loss: 1.199803	Val Acc: 59.21875
Train Epoch: 6 [29440/49000 (60%)]	Train Loss: 1.082321	Val Loss: 1.193909	Val Acc: 58.28125
Train Epoch: 6 [30720/49000 (63%)]	Train Loss: 1.147468	Val Loss: 1.207313	Val Acc: 59.21875
Train Epoch: 6 [32000/49000 (65%)]	Train Loss: 1.265148	Val Loss: 1.210789	Val Acc: 57.8125
Train Epoch: 6 [33280/49000 (68%)]	Train Loss: 1.105673	Val Loss: 1.220133	Val Acc: 56.875
Train Epoch: 6 [34560/49000 (70%)]	Train Loss: 1.191343	Val Loss: 1.205638	Val Acc: 58.59375
Train Epoch: 6 [35840/49000 (73%)]	Train Loss: 1.178073	Val Loss: 1.217626	Val Acc: 57.1875
Train Epoch: 6 [37120/49000 (76%)]	Train Loss: 1.121260	Val Loss: 1.182391	Val Acc: 58.59375
Train Epoch: 6 [38400/49000 (78%)]	Train Loss: 1.091259	Val Loss: 1.211974	Val Acc: 58.28125
Train Epoch: 6 [39680/49000 (81%)]	Train Loss: 1.140551	Val Loss: 1.202923	Val Acc: 57.65625
Train Epoch: 6 [40960/49000 (84%)]	Train Loss: 1.097911	Val Loss: 1.206186	Val Acc: 60.0
Train Epoch: 6 [42240/49000 (86%)]	Train Loss: 1.239358	Val Loss: 1.203378	Val Acc: 57.96875
Train Epoch: 6 [43520/49000 (89%)]	Train Loss: 1.244088	Val Loss: 1.207888	Val Acc: 56.875
Train Epoch: 6 [44800/49000 (91%)]	Train Loss: 1.282292	Val Loss: 1.239911	Val Acc: 57.5
Train Epoch: 6 [46080/49000 (94%)]	Train Loss: 1.287938	Val Loss: 1.190263	Val Acc: 56.40625
Train Epoch: 6 [47360/49000 (97%)]	Train Loss: 1.080971	Val Loss: 1.183407	Val Acc: 58.59375
Train Epoch: 6 [48640/49000 (99%)]	Train Loss: 1.133115	Val Loss: 1.153029	Val Acc: 59.84375
Train Epoch: 7 [0/49000 (0%)]	Train Loss: 2.955789	Val Loss: 1.228923	Val Acc: 57.03125
Train Epoch: 7 [1280/49000 (3%)]	Train Loss: 1.106807	Val Loss: 1.220762	Val Acc: 57.1875
