Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 1 [0/49000 (0%)]	Train Loss: 2.655158	Val Loss: 2.436002	Val Acc: 9.375
Train Epoch: 1 [1280/49000 (3%)]	Train Loss: 2.072016	Val Loss: 2.047557	Val Acc: 27.03125
Train Epoch: 1 [2560/49000 (5%)]	Train Loss: 1.873591	Val Loss: 1.836610	Val Acc: 30.46875
Train Epoch: 1 [3840/49000 (8%)]	Train Loss: 1.761495	Val Loss: 1.639284	Val Acc: 39.6875
Train Epoch: 1 [5120/49000 (10%)]	Train Loss: 1.878133	Val Loss: 1.726651	Val Acc: 33.4375
Train Epoch: 1 [6400/49000 (13%)]	Train Loss: 1.838269	Val Loss: 1.536103	Val Acc: 42.03125
Train Epoch: 1 [7680/49000 (16%)]	Train Loss: 1.701581	Val Loss: 1.762007	Val Acc: 35.15625
Train Epoch: 1 [8960/49000 (18%)]	Train Loss: 1.711941	Val Loss: 1.598566	Val Acc: 44.6875
Train Epoch: 1 [10240/49000 (21%)]	Train Loss: 1.655611	Val Loss: 1.638537	Val Acc: 39.375
Train Epoch: 1 [11520/49000 (23%)]	Train Loss: 1.669032	Val Loss: 1.638944	Val Acc: 40.0
Train Epoch: 1 [12800/49000 (26%)]	Train Loss: 1.833234	Val Loss: 1.566140	Val Acc: 45.3125
Train Epoch: 1 [14080/49000 (29%)]	Train Loss: 1.667823	Val Loss: 1.639148	Val Acc: 41.71875
Train Epoch: 1 [15360/49000 (31%)]	Train Loss: 1.597360	Val Loss: 1.549965	Val Acc: 45.78125
Train Epoch: 1 [16640/49000 (34%)]	Train Loss: 1.509881	Val Loss: 1.504271	Val Acc: 45.15625
Train Epoch: 1 [17920/49000 (37%)]	Train Loss: 1.556009	Val Loss: 1.499100	Val Acc: 47.34375
Train Epoch: 1 [19200/49000 (39%)]	Train Loss: 1.432141	Val Loss: 1.553224	Val Acc: 46.25
Train Epoch: 1 [20480/49000 (42%)]	Train Loss: 1.710216	Val Loss: 1.472666	Val Acc: 47.65625
Train Epoch: 1 [21760/49000 (44%)]	Train Loss: 1.604090	Val Loss: 1.540965	Val Acc: 44.6875
Train Epoch: 1 [23040/49000 (47%)]	Train Loss: 1.778558	Val Loss: 1.580534	Val Acc: 43.125
Train Epoch: 1 [24320/49000 (50%)]	Train Loss: 1.571894	Val Loss: 1.504142	Val Acc: 46.09375
Train Epoch: 1 [25600/49000 (52%)]	Train Loss: 1.411518	Val Loss: 1.568033	Val Acc: 44.53125
Train Epoch: 1 [26880/49000 (55%)]	Train Loss: 1.338989	Val Loss: 1.461523	Val Acc: 46.09375
Train Epoch: 1 [28160/49000 (57%)]	Train Loss: 1.785871	Val Loss: 1.486431	Val Acc: 44.84375
Train Epoch: 1 [29440/49000 (60%)]	Train Loss: 1.600730	Val Loss: 1.392511	Val Acc: 51.09375
Train Epoch: 1 [30720/49000 (63%)]	Train Loss: 1.608450	Val Loss: 1.467282	Val Acc: 46.875
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 1.367524	Val Loss: 1.495262	Val Acc: 48.4375
Train Epoch: 1 [33280/49000 (68%)]	Train Loss: 1.491599	Val Loss: 1.408501	Val Acc: 52.5
Train Epoch: 1 [34560/49000 (70%)]	Train Loss: 1.553478	Val Loss: 1.481634	Val Acc: 47.5
Train Epoch: 1 [35840/49000 (73%)]	Train Loss: 1.415387	Val Loss: 1.706472	Val Acc: 38.28125
Train Epoch: 1 [37120/49000 (76%)]	Train Loss: 1.587156	Val Loss: 1.503005	Val Acc: 48.4375
