Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 2 [17920/49000 (37%)]	Train Loss: 0.978224	Val Loss: 1.021630	Val Acc: 67.34375
Train Epoch: 2 [19200/49000 (39%)]	Train Loss: 0.572612	Val Loss: 0.672297	Val Acc: 77.03125
Train Epoch: 2 [20480/49000 (42%)]	Train Loss: 0.729384	Val Loss: 0.593412	Val Acc: 81.09375
Train Epoch: 2 [21760/49000 (44%)]	Train Loss: 0.388701	Val Loss: 0.665381	Val Acc: 78.125
Train Epoch: 2 [23040/49000 (47%)]	Train Loss: 0.572627	Val Loss: 0.654340	Val Acc: 76.875
Train Epoch: 2 [24320/49000 (50%)]	Train Loss: 0.729757	Val Loss: 0.739671	Val Acc: 73.28125
Train Epoch: 2 [25600/49000 (52%)]	Train Loss: 0.723755	Val Loss: 0.714145	Val Acc: 75.9375
Train Epoch: 2 [26880/49000 (55%)]	Train Loss: 0.499267	Val Loss: 0.609827	Val Acc: 81.71875
Train Epoch: 2 [28160/49000 (57%)]	Train Loss: 0.594839	Val Loss: 0.670747	Val Acc: 78.75
Train Epoch: 2 [29440/49000 (60%)]	Train Loss: 0.584715	Val Loss: 0.676700	Val Acc: 77.5
Train Epoch: 2 [30720/49000 (63%)]	Train Loss: 0.612615	Val Loss: 0.684608	Val Acc: 76.875
Train Epoch: 2 [32000/49000 (65%)]	Train Loss: 0.494465	Val Loss: 0.656246	Val Acc: 77.34375
Train Epoch: 2 [33280/49000 (68%)]	Train Loss: 0.580449	Val Loss: 0.607785	Val Acc: 77.5
Train Epoch: 2 [34560/49000 (70%)]	Train Loss: 0.662177	Val Loss: 0.612819	Val Acc: 80.0
Train Epoch: 2 [35840/49000 (73%)]	Train Loss: 0.619037	Val Loss: 0.677907	Val Acc: 76.40625
Train Epoch: 2 [37120/49000 (76%)]	Train Loss: 0.704309	Val Loss: 0.659487	Val Acc: 77.5
Train Epoch: 2 [38400/49000 (78%)]	Train Loss: 0.592360	Val Loss: 0.726881	Val Acc: 75.15625
Train Epoch: 2 [39680/49000 (81%)]	Train Loss: 0.644269	Val Loss: 0.585735	Val Acc: 79.375
Train Epoch: 2 [40960/49000 (84%)]	Train Loss: 0.549106	Val Loss: 0.633589	Val Acc: 77.8125
Train Epoch: 2 [42240/49000 (86%)]	Train Loss: 0.519590	Val Loss: 0.631842	Val Acc: 77.96875
Train Epoch: 2 [43520/49000 (89%)]	Train Loss: 0.582092	Val Loss: 0.522774	Val Acc: 83.28125
Train Epoch: 2 [44800/49000 (91%)]	Train Loss: 0.520939	Val Loss: 0.706161	Val Acc: 77.34375
Train Epoch: 2 [46080/49000 (94%)]	Train Loss: 0.724657	Val Loss: 0.632285	Val Acc: 78.59375
Train Epoch: 2 [47360/49000 (97%)]	Train Loss: 0.567634	Val Loss: 0.630603	Val Acc: 78.125
Train Epoch: 2 [48640/49000 (99%)]	Train Loss: 0.547457	Val Loss: 0.574021	Val Acc: 81.09375
Train Epoch: 3 [0/49000 (0%)]	Train Loss: 1.254957	Val Loss: 0.811302	Val Acc: 72.96875
Train Epoch: 3 [1280/49000 (3%)]	Train Loss: 0.537345	Val Loss: 0.584154	Val Acc: 80.15625
Train Epoch: 3 [2560/49000 (5%)]	Train Loss: 0.589982	Val Loss: 0.636015	Val Acc: 77.5
Train Epoch: 3 [3840/49000 (8%)]	Train Loss: 0.299656	Val Loss: 0.512305	Val Acc: 81.875
Train Epoch: 3 [5120/49000 (10%)]	Train Loss: 0.513525	Val Loss: 0.550867	Val Acc: 82.1875
Train Epoch: 3 [6400/49000 (13%)]	Train Loss: 0.594194	Val Loss: 0.639156	Val Acc: 77.8125
Train Epoch: 3 [7680/49000 (16%)]	Train Loss: 0.544126	Val Loss: 0.514145	Val Acc: 81.875
Train Epoch: 3 [8960/49000 (18%)]	Train Loss: 0.462924	Val Loss: 0.683014	Val Acc: 76.875
Train Epoch: 3 [10240/49000 (21%)]	Train Loss: 0.638984	Val Loss: 0.639061	Val Acc: 79.375
Train Epoch: 3 [11520/49000 (23%)]	Train Loss: 0.480171	Val Loss: 0.622475	Val Acc: 79.0625
Train Epoch: 3 [12800/49000 (26%)]	Train Loss: 0.540324	Val Loss: 0.583779	Val Acc: 80.46875
Train Epoch: 3 [14080/49000 (29%)]	Train Loss: 0.440734	Val Loss: 0.615247	Val Acc: 79.53125
Train Epoch: 3 [15360/49000 (31%)]	Train Loss: 0.435502	Val Loss: 0.574230	Val Acc: 78.90625
Train Epoch: 3 [16640/49000 (34%)]	Train Loss: 0.476451	Val Loss: 0.668060	Val Acc: 78.75
Train Epoch: 3 [17920/49000 (37%)]	Train Loss: 0.566207	Val Loss: 0.572072	Val Acc: 79.0625
Train Epoch: 3 [19200/49000 (39%)]	Train Loss: 0.517960	Val Loss: 0.669046	Val Acc: 76.71875
Train Epoch: 3 [20480/49000 (42%)]	Train Loss: 0.615031	Val Loss: 0.599228	Val Acc: 78.59375
Train Epoch: 3 [21760/49000 (44%)]	Train Loss: 0.483585	Val Loss: 0.549664	Val Acc: 80.46875
Train Epoch: 3 [23040/49000 (47%)]	Train Loss: 0.514681	Val Loss: 0.651329	Val Acc: 78.28125
Train Epoch: 3 [24320/49000 (50%)]	Train Loss: 0.524981	Val Loss: 0.749050	Val Acc: 75.9375
Train Epoch: 3 [25600/49000 (52%)]	Train Loss: 0.393340	Val Loss: 0.617797	Val Acc: 79.53125
Train Epoch: 3 [26880/49000 (55%)]	Train Loss: 0.441392	Val Loss: 0.519060	Val Acc: 82.96875
Train Epoch: 3 [28160/49000 (57%)]	Train Loss: 0.522530	Val Loss: 0.557757	Val Acc: 80.9375
Train Epoch: 3 [29440/49000 (60%)]	Train Loss: 0.624967	Val Loss: 0.667327	Val Acc: 77.03125
Train Epoch: 3 [30720/49000 (63%)]	Train Loss: 0.416615	Val Loss: 0.560989	Val Acc: 82.34375
Train Epoch: 3 [32000/49000 (65%)]	Train Loss: 0.460818	Val Loss: 0.594136	Val Acc: 79.6875
Train Epoch: 3 [33280/49000 (68%)]	Train Loss: 0.577626	Val Loss: 0.552642	Val Acc: 80.46875
Train Epoch: 3 [34560/49000 (70%)]	Train Loss: 0.527253	Val Loss: 0.650711	Val Acc: 78.28125
