Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 1 [0/49000 (0%)]	Train Loss: 2.308595	Val Loss: 2.301766	Val Acc: 10.3125
Train Epoch: 1 [1280/49000 (3%)]	Train Loss: 2.282237	Val Loss: 2.285381	Val Acc: 18.75
Train Epoch: 1 [2560/49000 (5%)]	Train Loss: 2.233789	Val Loss: 2.239583	Val Acc: 21.5625
Train Epoch: 1 [3840/49000 (8%)]	Train Loss: 2.163262	Val Loss: 2.185197	Val Acc: 28.59375
Train Epoch: 1 [5120/49000 (10%)]	Train Loss: 2.095703	Val Loss: 2.100269	Val Acc: 37.03125
Train Epoch: 1 [6400/49000 (13%)]	Train Loss: 2.149542	Val Loss: 2.120409	Val Acc: 31.875
Train Epoch: 1 [7680/49000 (16%)]	Train Loss: 2.014019	Val Loss: 2.046278	Val Acc: 41.875
Train Epoch: 1 [8960/49000 (18%)]	Train Loss: 2.029245	Val Loss: 2.002569	Val Acc: 46.09375
Train Epoch: 1 [10240/49000 (21%)]	Train Loss: 2.002506	Val Loss: 1.950695	Val Acc: 50.46875
Train Epoch: 1 [11520/49000 (23%)]	Train Loss: 2.036995	Val Loss: 1.955922	Val Acc: 50.0
Train Epoch: 1 [12800/49000 (26%)]	Train Loss: 2.018136	Val Loss: 1.938370	Val Acc: 52.5
Train Epoch: 1 [14080/49000 (29%)]	Train Loss: 1.958859	Val Loss: 1.953598	Val Acc: 51.875
Train Epoch: 1 [15360/49000 (31%)]	Train Loss: 1.936202	Val Loss: 1.961667	Val Acc: 48.4375
Train Epoch: 1 [16640/49000 (34%)]	Train Loss: 1.969572	Val Loss: 1.910838	Val Acc: 55.0
Train Epoch: 1 [17920/49000 (37%)]	Train Loss: 1.971188	Val Loss: 2.033345	Val Acc: 42.03125
Train Epoch: 1 [19200/49000 (39%)]	Train Loss: 1.901509	Val Loss: 1.889364	Val Acc: 57.5
Train Epoch: 1 [20480/49000 (42%)]	Train Loss: 1.930497	Val Loss: 1.846901	Val Acc: 62.1875
Train Epoch: 1 [21760/49000 (44%)]	Train Loss: 1.984492	Val Loss: 1.938755	Val Acc: 51.875
Train Epoch: 1 [23040/49000 (47%)]	Train Loss: 1.969537	Val Loss: 1.887780	Val Acc: 57.34375
Train Epoch: 1 [24320/49000 (50%)]	Train Loss: 1.906977	Val Loss: 1.894326	Val Acc: 56.71875
Train Epoch: 1 [25600/49000 (52%)]	Train Loss: 1.894204	Val Loss: 1.924885	Val Acc: 52.96875
Train Epoch: 1 [26880/49000 (55%)]	Train Loss: 1.921777	Val Loss: 1.928112	Val Acc: 52.96875
Train Epoch: 1 [28160/49000 (57%)]	Train Loss: 1.975119	Val Loss: 1.914722	Val Acc: 54.375
Train Epoch: 1 [29440/49000 (60%)]	Train Loss: 1.865432	Val Loss: 1.866384	Val Acc: 60.78125
Train Epoch: 1 [30720/49000 (63%)]	Train Loss: 1.848391	Val Loss: 1.869597	Val Acc: 59.21875
Train Epoch: 1 [32000/49000 (65%)]	Train Loss: 1.885880	Val Loss: 1.817527	Val Acc: 64.6875
Train Epoch: 1 [33280/49000 (68%)]	Train Loss: 1.899451	Val Loss: 1.872121	Val Acc: 58.28125
Train Epoch: 1 [34560/49000 (70%)]	Train Loss: 1.862830	Val Loss: 1.855633	Val Acc: 60.3125
Train Epoch: 1 [35840/49000 (73%)]	Train Loss: 1.821370	Val Loss: 1.839667	Val Acc: 62.96875
Train Epoch: 1 [37120/49000 (76%)]	Train Loss: 1.954583	Val Loss: 1.872645	Val Acc: 59.0625
Train Epoch: 1 [38400/49000 (78%)]	Train Loss: 1.901554	Val Loss: 1.857498	Val Acc: 60.0
Train Epoch: 1 [39680/49000 (81%)]	Train Loss: 1.774806	Val Loss: 1.871753	Val Acc: 58.90625
Train Epoch: 1 [40960/49000 (84%)]	Train Loss: 1.854593	Val Loss: 1.821713	Val Acc: 63.75
Train Epoch: 1 [42240/49000 (86%)]	Train Loss: 1.754778	Val Loss: 1.867377	Val Acc: 58.59375
Train Epoch: 1 [43520/49000 (89%)]	Train Loss: 1.838379	Val Loss: 1.824388	Val Acc: 63.59375
Train Epoch: 1 [44800/49000 (91%)]	Train Loss: 1.912227	Val Loss: 1.850083	Val Acc: 60.625
Train Epoch: 1 [46080/49000 (94%)]	Train Loss: 1.837103	Val Loss: 1.826038	Val Acc: 63.125
Train Epoch: 1 [47360/49000 (97%)]	Train Loss: 1.858125	Val Loss: 1.891162	Val Acc: 57.03125
Train Epoch: 1 [48640/49000 (99%)]	Train Loss: 1.903754	Val Loss: 1.854802	Val Acc: 60.78125
Train Epoch: 2 [0/49000 (0%)]	Train Loss: 2.104531	Val Loss: 1.834624	Val Acc: 62.03125
Train Epoch: 2 [1280/49000 (3%)]	Train Loss: 1.835912	Val Loss: 1.869511	Val Acc: 59.21875
Train Epoch: 2 [2560/49000 (5%)]	Train Loss: 1.853031	Val Loss: 1.837233	Val Acc: 61.875
Train Epoch: 2 [3840/49000 (8%)]	Train Loss: 1.783759	Val Loss: 1.809449	Val Acc: 65.46875
Train Epoch: 2 [5120/49000 (10%)]	Train Loss: 1.797054	Val Loss: 1.859275	Val Acc: 60.0
Train Epoch: 2 [6400/49000 (13%)]	Train Loss: 1.781647	Val Loss: 1.840613	Val Acc: 62.34375
Train Epoch: 2 [7680/49000 (16%)]	Train Loss: 1.835799	Val Loss: 1.801890	Val Acc: 66.09375
Train Epoch: 2 [8960/49000 (18%)]	Train Loss: 1.810653	Val Loss: 1.798248	Val Acc: 67.1875
Train Epoch: 2 [10240/49000 (21%)]	Train Loss: 1.817233	Val Loss: 1.809043	Val Acc: 65.78125
Train Epoch: 2 [11520/49000 (23%)]	Train Loss: 1.834188	Val Loss: 1.851809	Val Acc: 60.9375
Train Epoch: 2 [12800/49000 (26%)]	Train Loss: 1.888154	Val Loss: 1.814936	Val Acc: 64.6875
Train Epoch: 2 [14080/49000 (29%)]	Train Loss: 1.820305	Val Loss: 1.822680	Val Acc: 64.0625
Train Epoch: 2 [15360/49000 (31%)]	Train Loss: 1.830027	Val Loss: 1.824805	Val Acc: 63.90625
Train Epoch: 2 [16640/49000 (34%)]	Train Loss: 1.834044	Val Loss: 1.846498	Val Acc: 61.71875
Train Epoch: 2 [17920/49000 (37%)]	Train Loss: 1.813795	Val Loss: 1.805165	Val Acc: 66.09375
Train Epoch: 2 [19200/49000 (39%)]	Train Loss: 1.935265	Val Loss: 1.881694	Val Acc: 57.34375
Train Epoch: 2 [20480/49000 (42%)]	Train Loss: 1.839335	Val Loss: 1.833046	Val Acc: 62.1875
Train Epoch: 2 [21760/49000 (44%)]	Train Loss: 1.808829	Val Loss: 1.823796	Val Acc: 63.90625
Train Epoch: 2 [23040/49000 (47%)]	Train Loss: 1.930075	Val Loss: 1.866578	Val Acc: 59.6875
Train Epoch: 2 [24320/49000 (50%)]	Train Loss: 1.837402	Val Loss: 1.801435	Val Acc: 65.9375
Train Epoch: 2 [25600/49000 (52%)]	Train Loss: 1.799465	Val Loss: 1.812912	Val Acc: 65.3125
Train Epoch: 2 [26880/49000 (55%)]	Train Loss: 1.791414	Val Loss: 1.818522	Val Acc: 63.90625
Train Epoch: 2 [28160/49000 (57%)]	Train Loss: 1.856962	Val Loss: 1.778440	Val Acc: 68.4375
Train Epoch: 2 [29440/49000 (60%)]	Train Loss: 1.905816	Val Loss: 1.823493	Val Acc: 63.125
Train Epoch: 2 [30720/49000 (63%)]	Train Loss: 1.868862	Val Loss: 1.816761	Val Acc: 64.6875
Train Epoch: 2 [32000/49000 (65%)]	Train Loss: 1.822867	Val Loss: 1.789161	Val Acc: 67.34375
Train Epoch: 2 [33280/49000 (68%)]	Train Loss: 1.816393	Val Loss: 1.837212	Val Acc: 61.875
Train Epoch: 2 [34560/49000 (70%)]	Train Loss: 1.883577	Val Loss: 1.830269	Val Acc: 62.03125
Train Epoch: 2 [35840/49000 (73%)]	Train Loss: 1.871164	Val Loss: 1.848395	Val Acc: 61.09375
Train Epoch: 2 [37120/49000 (76%)]	Train Loss: 1.870483	Val Loss: 1.804704	Val Acc: 65.9375
Train Epoch: 2 [38400/49000 (78%)]	Train Loss: 1.808663	Val Loss: 1.792893	Val Acc: 66.5625
Train Epoch: 2 [39680/49000 (81%)]	Train Loss: 1.803092	Val Loss: 1.826651	Val Acc: 63.125
Train Epoch: 2 [40960/49000 (84%)]	Train Loss: 1.869553	Val Loss: 1.815101	Val Acc: 64.375
Train Epoch: 2 [42240/49000 (86%)]	Train Loss: 1.782622	Val Loss: 1.779343	Val Acc: 68.28125
Train Epoch: 2 [43520/49000 (89%)]	Train Loss: 1.791815	Val Loss: 1.835768	Val Acc: 62.5
Train Epoch: 2 [44800/49000 (91%)]	Train Loss: 1.893067	Val Loss: 1.851699	Val Acc: 60.625
Train Epoch: 2 [46080/49000 (94%)]	Train Loss: 1.831192	Val Loss: 1.799574	Val Acc: 66.40625
Train Epoch: 2 [47360/49000 (97%)]	Train Loss: 1.855010	Val Loss: 1.807385	Val Acc: 65.46875
Train Epoch: 2 [48640/49000 (99%)]	Train Loss: 1.792603	Val Loss: 1.839884	Val Acc: 61.25
Train Epoch: 3 [0/49000 (0%)]	Train Loss: 2.084387	Val Loss: 1.847922	Val Acc: 61.40625
Train Epoch: 3 [1280/49000 (3%)]	Train Loss: 1.794963	Val Loss: 1.855638	Val Acc: 60.46875
Train Epoch: 3 [2560/49000 (5%)]	Train Loss: 1.825146	Val Loss: 1.835883	Val Acc: 62.03125
Train Epoch: 3 [3840/49000 (8%)]	Train Loss: 1.794979	Val Loss: 1.847368	Val Acc: 61.25
Train Epoch: 3 [5120/49000 (10%)]	Train Loss: 1.886214	Val Loss: 1.812210	Val Acc: 64.6875
Train Epoch: 3 [6400/49000 (13%)]	Train Loss: 1.828178	Val Loss: 1.819418	Val Acc: 64.0625
Train Epoch: 3 [7680/49000 (16%)]	Train Loss: 1.854607	Val Loss: 1.781525	Val Acc: 68.4375
Train Epoch: 3 [8960/49000 (18%)]	Train Loss: 1.760519	Val Loss: 1.818428	Val Acc: 63.90625
Train Epoch: 3 [10240/49000 (21%)]	Train Loss: 1.841471	Val Loss: 1.799649	Val Acc: 65.3125
Train Epoch: 3 [11520/49000 (23%)]	Train Loss: 1.790452	Val Loss: 1.814461	Val Acc: 64.375
Train Epoch: 3 [12800/49000 (26%)]	Train Loss: 1.782307	Val Loss: 1.796269	Val Acc: 65.9375
Train Epoch: 3 [14080/49000 (29%)]	Train Loss: 1.803198	Val Loss: 1.792471	Val Acc: 67.03125
Train Epoch: 3 [15360/49000 (31%)]	Train Loss: 1.749377	Val Loss: 1.824910	Val Acc: 63.59375
Train Epoch: 3 [16640/49000 (34%)]	Train Loss: 1.815676	Val Loss: 1.803668	Val Acc: 65.78125
Train Epoch: 3 [17920/49000 (37%)]	Train Loss: 1.836304	Val Loss: 1.804464	Val Acc: 65.9375
Train Epoch: 3 [19200/49000 (39%)]	Train Loss: 1.792756	Val Loss: 1.828374	Val Acc: 63.59375
Train Epoch: 3 [20480/49000 (42%)]	Train Loss: 1.719174	Val Loss: 1.791285	Val Acc: 67.5
Train Epoch: 3 [21760/49000 (44%)]	Train Loss: 1.721441	Val Loss: 1.793750	Val Acc: 66.71875
Train Epoch: 3 [23040/49000 (47%)]	Train Loss: 1.848185	Val Loss: 1.874074	Val Acc: 57.96875
Train Epoch: 3 [24320/49000 (50%)]	Train Loss: 1.741967	Val Loss: 1.786918	Val Acc: 66.5625
Train Epoch: 3 [25600/49000 (52%)]	Train Loss: 1.739898	Val Loss: 1.800086	Val Acc: 66.25
Train Epoch: 3 [26880/49000 (55%)]	Train Loss: 1.799925	Val Loss: 1.820231	Val Acc: 64.375
Train Epoch: 3 [28160/49000 (57%)]	Train Loss: 1.860619	Val Loss: 1.858152	Val Acc: 60.0
Train Epoch: 3 [29440/49000 (60%)]	Train Loss: 1.725527	Val Loss: 1.858686	Val Acc: 59.6875
Train Epoch: 3 [30720/49000 (63%)]	Train Loss: 1.723197	Val Loss: 1.786979	Val Acc: 67.8125
Train Epoch: 3 [32000/49000 (65%)]	Train Loss: 1.753028	Val Loss: 1.769977	Val Acc: 68.4375
Train Epoch: 3 [33280/49000 (68%)]	Train Loss: 1.870458	Val Loss: 1.813094	Val Acc: 64.375
Train Epoch: 3 [34560/49000 (70%)]	Train Loss: 1.742685	Val Loss: 1.790792	Val Acc: 67.5
Train Epoch: 3 [35840/49000 (73%)]	Train Loss: 1.762676	Val Loss: 1.805671	Val Acc: 66.09375
Train Epoch: 3 [37120/49000 (76%)]	Train Loss: 1.796677	Val Loss: 1.811523	Val Acc: 64.84375
Train Epoch: 3 [38400/49000 (78%)]	Train Loss: 1.835493	Val Loss: 1.811518	Val Acc: 64.84375
Train Epoch: 3 [39680/49000 (81%)]	Train Loss: 1.756717	Val Loss: 1.810313	Val Acc: 65.0
Train Epoch: 3 [40960/49000 (84%)]	Train Loss: 1.815411	Val Loss: 1.808021	Val Acc: 65.3125
Train Epoch: 3 [42240/49000 (86%)]	Train Loss: 1.768531	Val Loss: 1.816196	Val Acc: 64.53125
Train Epoch: 3 [43520/49000 (89%)]	Train Loss: 1.803775	Val Loss: 1.818190	Val Acc: 64.375
Train Epoch: 3 [44800/49000 (91%)]	Train Loss: 1.770927	Val Loss: 1.785796	Val Acc: 67.8125
Train Epoch: 3 [46080/49000 (94%)]	Train Loss: 1.816434	Val Loss: 1.771266	Val Acc: 69.21875
Train Epoch: 3 [47360/49000 (97%)]	Train Loss: 1.883889	Val Loss: 1.770416	Val Acc: 68.59375
Train Epoch: 3 [48640/49000 (99%)]	Train Loss: 1.765911	Val Loss: 1.847958	Val Acc: 60.9375
Train Epoch: 4 [0/49000 (0%)]	Train Loss: 1.976986	Val Loss: 1.832759	Val Acc: 62.8125
Train Epoch: 4 [1280/49000 (3%)]	Train Loss: 1.764294	Val Loss: 1.771027	Val Acc: 68.75
Train Epoch: 4 [2560/49000 (5%)]	Train Loss: 1.816267	Val Loss: 1.831379	Val Acc: 62.1875
Train Epoch: 4 [3840/49000 (8%)]	Train Loss: 1.704675	Val Loss: 1.771382	Val Acc: 69.0625
Train Epoch: 4 [5120/49000 (10%)]	Train Loss: 1.830502	Val Loss: 1.782089	Val Acc: 67.65625
Train Epoch: 4 [6400/49000 (13%)]	Train Loss: 1.715980	Val Loss: 1.773071	Val Acc: 68.59375
Train Epoch: 4 [7680/49000 (16%)]	Train Loss: 1.800951	Val Loss: 1.774636	Val Acc: 68.4375
Train Epoch: 4 [8960/49000 (18%)]	Train Loss: 1.829160	Val Loss: 1.754968	Val Acc: 70.78125
Train Epoch: 4 [10240/49000 (21%)]	Train Loss: 1.783818	Val Loss: 1.805351	Val Acc: 65.3125
Train Epoch: 4 [11520/49000 (23%)]	Train Loss: 1.832258	Val Loss: 1.800354	Val Acc: 65.46875
Train Epoch: 4 [12800/49000 (26%)]	Train Loss: 1.782117	Val Loss: 1.802447	Val Acc: 65.625
Train Epoch: 4 [14080/49000 (29%)]	Train Loss: 1.786671	Val Loss: 1.775987	Val Acc: 68.28125
